graalvm-1.0.0-rc5	graalvm-ce-1.0.0-rc5-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc5/graalvm-ce-1.0.0-rc5-macos-amd64.tar.gz	2c8a7ec707c9ea011190146387f8f3b702f8e4cadbaeefde88a03a3f508694d7
graalvm-1.0.0-rc6	graalvm-ce-1.0.0-rc6-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc6/graalvm-ce-1.0.0-rc6-macos-amd64.tar.gz	4d7a64916b4e07c65fd7ea473f7975a7607cdfd847c462e8d9a89e26932454f0
graalvm-1.0.0-rc7	graalvm-ce-1.0.0-rc7-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc7/graalvm-ce-1.0.0-rc7-macos-amd64.tar.gz	30fc2bd678dfc093656fe9ce785d2f66628bb60570ed22ce7dd40634c7fd4fa0
graalvm-1.0.0-rc8	graalvm-ce-1.0.0-rc8-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc8/graalvm-ce-1.0.0-rc8-macos-amd64.tar.gz	aa7880696ae11e264e91feac6901bef3611c590a68bc6b4a26abc18842f5d184
graalvm-1.0.0-rc9	graalvm-ce-1.0.0-rc9-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc9/graalvm-ce-1.0.0-rc9-macos-amd64.tar.gz	a8163d437689900fb6ff2b0f49aeee026f928ae990c134cd20ab090464b36f67
graalvm-1.0.0-rc10	graalvm-ce-1.0.0-rc10-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc10/graalvm-ce-1.0.0-rc10-macos-amd64.tar.gz	c3165bdccd1b7404488ce478160c1058cb4fbaf5f96f42ead7e33c298913ebf0
graalvm-1.0.0-rc11	graalvm-ce-1.0.0-rc11-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc11/graalvm-ce-1.0.0-rc11-macos-amd64.tar.gz	469cf77d5cc6b2000103db8ebb889a7edf6f741f8fb77a169a87420d669da5b7
graalvm-1.0.0-rc12	graalvm-ce-1.0.0-rc12-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc12/graalvm-ce-1.0.0-rc12-macos-amd64.tar.gz	e626d1b88796e6c5bfd8d616a87a5bf9cd611754a27f7da5ac259175b6148f54
graalvm-1.0.0-rc13	graalvm-ce-1.0.0-rc13-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc13/graalvm-ce-1.0.0-rc13-macos-amd64.tar.gz	d3def36714af894bf2b7e75a7e68ce8f823b5e89a419a527f4ea5e13bae0c106
graalvm-1.0.0-rc14	graalvm-ce-1.0.0-rc14-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc14/graalvm-ce-1.0.0-rc14-macos-amd64.tar.gz	e808adc49cba9e1f378d887c7723b1134e2c67520ae69ff6ffd9c261d536c036
graalvm-1.0.0-rc15	graalvm-ce-1.0.0-rc15-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc15/graalvm-ce-1.0.0-rc15-macos-amd64.tar.gz	154de3902d44b9e5b03ee74e699bcdafbe879a3d6eba23bb5c6ed0f19aec1d69
graalvm-1.0.0-rc16	graalvm-ce-1.0.0-rc16-macos-amd64.tar.gz	https://github.com/oracle/graal/releases/download/vm-1.0.0-rc16/graalvm-ce-1.0.0-rc16-macos-amd64.tar.gz	e464bb24daafc5994412d115a7aa292d3fc3f9826f627832aa18197814bb4fb0
graalvm-19.2.0-dev-b01	graalvm-ce-darwin-amd64-19.2.0-dev-b01.tar.gz	https://github.com/oracle/graal/releases/download/vm-19.2.0-dev-b01/graalvm-ce-darwin-amd64-19.2.0-dev-b01.tar.gz	c6ad3e3d193edb539321a0847602985e829728cc7a050adb09a37544693749af
openjdk-14-valhalla+4-55	openjdk-14-valhalla+4-55_osx-x64_bin.tar.gz	https://download.java.net/java/early_access/valhalla/4/openjdk-14-valhalla+4-55_osx-x64_bin.tar.gz	6cb68d2835c0c0ae9c2c0823979a462c5b733f443c0d1fc3a064acbf3257bede
openjdk-17-loom+7-342	openjdk-17-loom+7-342_macos-x64_bin.tar.gz	https://download.java.net/java/early_access/loom/7/openjdk-17-loom+7-342_macos-x64_bin.tar.gz	d209d8aa5753a84650bc304ca8c17f2b210fc57c4928a303ca04af619e795e8a
openjdk-17-panama+3-167	openjdk-17-panama+3-167_macos-x64_bin.tar.gz	https://download.java.net/java/early_access/panama/3/openjdk-17-panama+3-167_macos-x64_bin.tar.gz	26e25400c4b4e4d55071fed54fc279fdd6e38d820368170eeea4fdc49d6f9103
openjdk-18-loom+2-74	openjdk-18-loom+2-74_macos-x64_bin.tar.gz	https://download.java.net/java/early_access/loom/2/openjdk-18-loom+2-74_macos-x64_bin.tar.gz	8350da9ceb94beae89de4c7d124a2fad8e7dfc62ed39af8a36ca296bda5ae08f
openjdk-18-loom+4-273	openjdk-18-loom+4-273_macos-x64_bin.tar.gz	https://download.java.net/java/early_access/loom/4/openjdk-18-loom+4-273_macos-x64_bin.tar.gz	9f6f57f09d5e96ae863930310d8d771a3ab435883556cd77fae3027892792619
openjdk-18-loom+5-274	openjdk-18-loom+5-274_macos-x64_bin.tar.gz	https://download.java.net/java/early_access/loom/5/openjdk-18-loom+5-274_macos-x64_bin.tar.gz	98010b952880202736f7620d6eff4ee31ad338d63131e8f2e273082bcb386f2d
openjdk-18-loom+6-282	openjdk-18-loom+6-282_macos-x64_bin.tar.gz	https://download.java.net/java/early_access/loom/6/openjdk-18-loom+6-282_macos-x64_bin.tar.gz	cafc5626122a198445f372216a1bbf809ca01252a82e0787dd866130ab6d391c
openjdk-18-loom+7-288	openjdk-18-loom+7-288_macos-x64_bin.tar.gz	https://download.java.net/java/early_access/loom/7/openjdk-18-loom+7-288_macos-x64_bin.tar.gz	30b3654bd1c4d2021d83f9bdcba33d8e0f41de2326b8cdbbbe587dbb376def04
openjdk-19-loom+1-11	openjdk-19-loom+1-11_macos-x64_bin.tar.gz	https://download.java.net/java/early_access/loom/1/openjdk-19-loom+1-11_macos-x64_bin.tar.gz	720cc057597f1b2108eea8fdc121873a351eaafd335df806e2c2230e4b408424
